year,region,residence,metric,unit,value
2013,SOUTH ASIA,India,Free Access Attractions and Sites | Raffles Hotel,%,6.146779790175665
2013,EUROPE,France,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,30.03539803965885
2013,EUROPE,France,Major Attractions and Sites | Gardens by the Bay,%,17.89930729376378
2013,EUROPE,France,Major Attractions and Sites | Sentosa,%,14.41500477865388
2013,EUROPE,France,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.642426261600925
2013,EUROPE,France,Major Attractions and Sites | Singapore Zoo,%,8.267217910490633
2013,EUROPE,France,Major Attractions and Sites | Night Safari,%,9.571955782367226
2013,EUROPE,France,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.863351604369074
2013,EUROPE,France,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.33576812818595
2013,EUROPE,France,Major Attractions and Sites | National Orchid Gardens,%,7.488186596379258
2013,EUROPE,France,Free Access Attractions and Sites | Orchard Road,%,30.83263850346469
2013,EUROPE,France,Free Access Attractions and Sites | Chinatown,%,51.36653221893387
2013,EUROPE,France,Free Access Attractions and Sites | Merlion Park,%,12.20282327828817
2013,EUROPE,France,Free Access Attractions and Sites | Little India,%,38.52472153218178
2013,EUROPE,France,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,6.96112000775812
2013,EUROPE,France,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,31.90259057777934
2013,EUROPE,France,Free Access Attractions and Sites | Singapore Botanic Gardens,%,11.77043363260227
2013,EUROPE,France,Free Access Attractions and Sites | Raffles Hotel,%,18.23500233117294
2013,EUROPE,Germany,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,33.05684333155479
2013,EUROPE,Germany,Major Attractions and Sites | Gardens by the Bay,%,16.80076901098332
2013,EUROPE,Germany,Major Attractions and Sites | Sentosa,%,17.26625862197615
2013,EUROPE,Germany,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,14.75543121950709
2013,EUROPE,Germany,Major Attractions and Sites | Singapore Zoo,%,9.827252478778
2013,EUROPE,Germany,Major Attractions and Sites | Night Safari,%,11.21409675040539
2013,EUROPE,Germany,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.224548018644974
2013,EUROPE,Germany,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.221050901660544
2013,EUROPE,Germany,Major Attractions and Sites | National Orchid Gardens,%,12.80796831147337
2013,EUROPE,Germany,Free Access Attractions and Sites | Orchard Road,%,33.00771489816391
2013,EUROPE,Germany,Free Access Attractions and Sites | Chinatown,%,48.54206684833038
2013,EUROPE,Germany,Free Access Attractions and Sites | Merlion Park,%,19.73239808142172
2013,EUROPE,Germany,Free Access Attractions and Sites | Little India,%,38.06911674108636
2013,EUROPE,Germany,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,11.96593419411548
2013,EUROPE,Germany,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,36.10356111294843
2013,EUROPE,Germany,Free Access Attractions and Sites | Singapore Botanic Gardens,%,20.73047980406572
2013,EUROPE,Germany,Free Access Attractions and Sites | Raffles Hotel,%,32.90937736414241
2013,EUROPE,Italy,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,45.84361389276292
2013,EUROPE,Italy,Major Attractions and Sites | Gardens by the Bay,%,16.80518068513436
2013,EUROPE,Italy,Major Attractions and Sites | Sentosa,%,28.78331852974175
2013,EUROPE,Italy,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,11.86249216389291
2013,EUROPE,Italy,Major Attractions and Sites | Singapore Zoo,%,5.285711447909052
2013,EUROPE,Italy,Major Attractions and Sites | Night Safari,%,11.7672045608933
2013,EUROPE,Italy,Major Attractions and Sites | River Wonders (formerly River Safari),%,3.178317027712815
2013,EUROPE,Italy,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.764470283791866
2013,EUROPE,Italy,Major Attractions and Sites | National Orchid Gardens,%,24.27877546974887
2013,EUROPE,Italy,Free Access Attractions and Sites | Orchard Road,%,46.60760464268142
2013,EUROPE,Italy,Free Access Attractions and Sites | Chinatown,%,46.73914115286762
2013,EUROPE,Italy,Free Access Attractions and Sites | Merlion Park,%,18.79606795084701
2013,EUROPE,Italy,Free Access Attractions and Sites | Little India,%,47.43285791251272
2013,EUROPE,Italy,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,9.41304242314486
2013,EUROPE,Italy,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,37.94554924198478
2013,EUROPE,Italy,Free Access Attractions and Sites | Singapore Botanic Gardens,%,29.74737129656188
2013,EUROPE,Italy,Free Access Attractions and Sites | Raffles Hotel,%,25.2798803988397
2013,EUROPE,Netherlands,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,24.42131863593795
2013,EUROPE,Netherlands,Major Attractions and Sites | Gardens by the Bay,%,10.88532174724513
2013,EUROPE,Netherlands,Major Attractions and Sites | Sentosa,%,14.7356021044053
2013,EUROPE,Netherlands,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,21.69783225741794
2013,EUROPE,Netherlands,Major Attractions and Sites | Singapore Zoo,%,10.57965177017776
2013,EUROPE,Netherlands,Major Attractions and Sites | Night Safari,%,5.442068268755563
2013,EUROPE,Netherlands,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.645847971694795
2013,EUROPE,Netherlands,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,3.82497912934039
2013,EUROPE,Netherlands,Major Attractions and Sites | National Orchid Gardens,%,6.08104630662968
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Orchard Road,%,40.37370743273878
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Chinatown,%,50.86902527580754
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Merlion Park,%,18.79469570960488
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Little India,%,39.50434135218608
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,14.46122566364574
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,34.35298490748838
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Singapore Botanic Gardens,%,20.06113730564867
2013,EUROPE,Netherlands,Free Access Attractions and Sites | Raffles Hotel,%,30.31624439177429
2013,EUROPE,Switzerland,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,41.32009213632062
2013,EUROPE,Switzerland,Major Attractions and Sites | Gardens by the Bay,%,11.94865392876251
2013,EUROPE,Switzerland,Major Attractions and Sites | Sentosa,%,21.8365336875645
2013,EUROPE,Switzerland,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.403032921336111
2013,EUROPE,Switzerland,Major Attractions and Sites | Singapore Zoo,%,8.545867168463335
2013,EUROPE,Switzerland,Major Attractions and Sites | Night Safari,%,18.97831527828885
2013,EUROPE,Switzerland,Major Attractions and Sites | National Orchid Gardens,%,8.771317563407262
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Orchard Road,%,36.21230897171849
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Chinatown,%,57.61793269163186
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Merlion Park,%,20.47050153566504
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Little India,%,35.39692781819431
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.57501134661211
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,35.60812277901855
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Singapore Botanic Gardens,%,18.28403663945264
2013,EUROPE,Switzerland,Free Access Attractions and Sites | Raffles Hotel,%,26.08350130917668
2013,EUROPE,UK,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,24.09525653388697
2013,EUROPE,UK,Major Attractions and Sites | Gardens by the Bay,%,14.85729447672001
2013,EUROPE,UK,Major Attractions and Sites | Sentosa,%,15.15924222773178
2013,EUROPE,UK,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,9.430488585344868
2013,EUROPE,UK,Major Attractions and Sites | Singapore Zoo,%,9.878545567131924
2013,EUROPE,UK,Major Attractions and Sites | Night Safari,%,10.9253973100898
2013,EUROPE,UK,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.641151659883108
2013,EUROPE,UK,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.341727627607224
2013,EUROPE,UK,Major Attractions and Sites | National Orchid Gardens,%,7.211792940857468
2013,EUROPE,UK,Free Access Attractions and Sites | Orchard Road,%,34.82605070114629
2013,EUROPE,UK,Free Access Attractions and Sites | Chinatown,%,37.72849461069637
2013,EUROPE,UK,Free Access Attractions and Sites | Merlion Park,%,12.84630277849986
2013,EUROPE,UK,Free Access Attractions and Sites | Little India,%,32.27661469467059
2013,EUROPE,UK,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,7.771401543217902
2013,EUROPE,UK,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,28.94092453574299
2013,EUROPE,UK,Free Access Attractions and Sites | Singapore Botanic Gardens,%,17.06569792947766
2013,EUROPE,UK,Free Access Attractions and Sites | Raffles Hotel,%,30.93405119132802
2013,AMERICAS,Canada,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,39.61553093935615
2013,AMERICAS,Canada,Major Attractions and Sites | Gardens by the Bay,%,20.19812577693027
2013,AMERICAS,Canada,Major Attractions and Sites | Sentosa,%,16.93763892708661
2013,AMERICAS,Canada,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,15.10159327952146
2013,AMERICAS,Canada,Major Attractions and Sites | Singapore Zoo,%,11.2200028863066
2013,AMERICAS,Canada,Major Attractions and Sites | Night Safari,%,10.35333224430462
2013,AMERICAS,Canada,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.304576553706253
2013,AMERICAS,Canada,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.041228859933828
2013,AMERICAS,Canada,Major Attractions and Sites | National Orchid Gardens,%,6.683974959351747
2013,AMERICAS,Canada,Free Access Attractions and Sites | Orchard Road,%,44.60164199946114
2013,AMERICAS,Canada,Free Access Attractions and Sites | Chinatown,%,42.86163654480326
2013,AMERICAS,Canada,Free Access Attractions and Sites | Merlion Park,%,25.05251569689721
2013,AMERICAS,Canada,Free Access Attractions and Sites | Little India,%,36.94581724030251
2013,AMERICAS,Canada,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,9.36169544748864
2013,AMERICAS,Canada,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,29.3030001702562
2013,AMERICAS,Canada,Free Access Attractions and Sites | Singapore Botanic Gardens,%,16.82643476175534
2013,AMERICAS,Canada,Free Access Attractions and Sites | Raffles Hotel,%,26.34116593837564
2013,AMERICAS,USA,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,32.0810534849572
2013,AMERICAS,USA,Major Attractions and Sites | Gardens by the Bay,%,18.93833227521072
2013,AMERICAS,USA,Major Attractions and Sites | Sentosa,%,17.35656273551158
2013,AMERICAS,USA,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,10.20099483466743
2013,AMERICAS,USA,Major Attractions and Sites | Singapore Zoo,%,7.104812158442105
2013,AMERICAS,USA,Major Attractions and Sites | Night Safari,%,9.051503141792232
2013,AMERICAS,USA,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.204174916813824
2013,AMERICAS,USA,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.273895898438989
2013,AMERICAS,USA,Major Attractions and Sites | National Orchid Gardens,%,11.28943163653893
2013,AMERICAS,USA,Free Access Attractions and Sites | Orchard Road,%,42.4485383472698
2013,AMERICAS,USA,Free Access Attractions and Sites | Chinatown,%,38.12984931936242
2013,AMERICAS,USA,Free Access Attractions and Sites | Merlion Park,%,15.60494749161075
2013,AMERICAS,USA,Free Access Attractions and Sites | Little India,%,27.8703326773131
2013,AMERICAS,USA,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,6.359195645669772
2013,AMERICAS,USA,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,26.11188958289419
2013,AMERICAS,USA,Free Access Attractions and Sites | Singapore Botanic Gardens,%,18.514415303659
2013,AMERICAS,USA,Free Access Attractions and Sites | Raffles Hotel,%,19.55264910037643
2013,OCEANIA,Australia,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,30.24693770605357
2013,OCEANIA,Australia,Major Attractions and Sites | Gardens by the Bay,%,16.46275711247332
2013,OCEANIA,Australia,Major Attractions and Sites | Sentosa,%,15.63433276986608
2013,OCEANIA,Australia,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,8.543604139145137
2013,OCEANIA,Australia,Major Attractions and Sites | Singapore Zoo,%,9.903986699153094
2013,OCEANIA,Australia,Major Attractions and Sites | Night Safari,%,9.368646431484548
2013,OCEANIA,Australia,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.487338585858063
2013,OCEANIA,Australia,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.248076087476598
2013,OCEANIA,Australia,Major Attractions and Sites | National Orchid Gardens,%,4.336807359915671
2013,OCEANIA,Australia,Free Access Attractions and Sites | Orchard Road,%,36.34675094233219
2013,OCEANIA,Australia,Free Access Attractions and Sites | Chinatown,%,31.80510509775899
2013,OCEANIA,Australia,Free Access Attractions and Sites | Merlion Park,%,11.52172766772575
2013,OCEANIA,Australia,Free Access Attractions and Sites | Little India,%,27.62062655405009
2013,OCEANIA,Australia,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,5.404999767923458
2013,OCEANIA,Australia,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,22.54652625648409
2013,OCEANIA,Australia,Free Access Attractions and Sites | Singapore Botanic Gardens,%,10.51966400143299
2013,OCEANIA,Australia,Free Access Attractions and Sites | Raffles Hotel,%,16.44841004051601
2013,OCEANIA,New Zealand,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,17.70486057026532
2013,OCEANIA,New Zealand,Major Attractions and Sites | Gardens by the Bay,%,6.671742686126469
2013,OCEANIA,New Zealand,Major Attractions and Sites | Sentosa,%,13.15898936313653
2013,OCEANIA,New Zealand,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.68061631582624
2013,OCEANIA,New Zealand,Major Attractions and Sites | Singapore Zoo,%,6.063475992799461
2013,OCEANIA,New Zealand,Major Attractions and Sites | Night Safari,%,12.62208664762605
2013,OCEANIA,New Zealand,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.497575370035173
2013,OCEANIA,New Zealand,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.182231255710116
2013,OCEANIA,New Zealand,Major Attractions and Sites | National Orchid Gardens,%,4.577504045636488
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Orchard Road,%,31.2656471989831
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Chinatown,%,25.3960053933083
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Merlion Park,%,5.138447274843267
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Little India,%,31.68245672006431
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,4.186653766302331
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,23.99486153447491
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Singapore Botanic Gardens,%,10.24452827413897
2013,OCEANIA,New Zealand,Free Access Attractions and Sites | Raffles Hotel,%,14.2751815776981
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | Integrated Resort (MBS/RWS),%,34.94515220456205
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | Gardens by the Bay,%,18.18253065489148
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | Sentosa,%,26.89395831964433
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,20.80088576442703
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | Singapore Zoo,%,4.817200990788428
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | Night Safari,%,9.939068321244502
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | River Wonders (formerly River Safari),%,5.171599879487024
2013,AFRICA,South Africa (Rep of),Major Attractions and Sites | National Orchid Gardens,%,12.39053243668695
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Orchard Road,%,46.8956432926424
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Chinatown,%,43.94935750999357
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Merlion Park,%,20.7268177141615
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Little India,%,38.88865357053291
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,5.278967225066225
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,37.78686889030433
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Singapore Botanic Gardens,%,18.81938016704632
2013,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Raffles Hotel,%,29.39177617099629
2013,REMAINING,Others,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,41.08435995945445
2013,REMAINING,Others,Major Attractions and Sites | Gardens by the Bay,%,13.31891901322106
2013,REMAINING,Others,Major Attractions and Sites | Sentosa,%,27.77694034435082
2013,REMAINING,Others,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,10.71573775732489
2013,REMAINING,Others,Major Attractions and Sites | Singapore Zoo,%,15.26692566091464
2013,REMAINING,Others,Major Attractions and Sites | Night Safari,%,14.36626811900049
2013,REMAINING,Others,Major Attractions and Sites | River Wonders (formerly River Safari),%,0.9517184106082014
2013,REMAINING,Others,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,4.700690227710626
2013,REMAINING,Others,Major Attractions and Sites | National Orchid Gardens,%,10.2857080822003
2013,REMAINING,Others,Free Access Attractions and Sites | Orchard Road,%,48.7932665003149
2013,REMAINING,Others,Free Access Attractions and Sites | Chinatown,%,42.25184710924736
2013,REMAINING,Others,Free Access Attractions and Sites | Merlion Park,%,20.53966105853041
2013,REMAINING,Others,Free Access Attractions and Sites | Little India,%,43.35230524889914
2013,REMAINING,Others,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.161750413900355
2013,REMAINING,Others,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,25.12060999813856
2013,REMAINING,Others,Free Access Attractions and Sites | Singapore Botanic Gardens,%,20.51342275748467
2013,REMAINING,Others,Free Access Attractions and Sites | Raffles Hotel,%,22.01987654768075
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,25.63423528650758
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Gardens by the Bay,%,3.648397896459458
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Sentosa,%,10.61775253573073
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,4.914104643055512
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Singapore Zoo,%,1.937154664138683
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Night Safari,%,1.364156509728844
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.16352136492481
2012,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | National Orchid Gardens,%,1.015783725614517
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Orchard Road,%,51.56994200098555
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Chinatown,%,19.08468332052692
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Merlion Park,%,12.80068326440866
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Little India,%,12.90871309961084
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,5.476758111288193
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,3.437818318736938
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Singapore Botanic Gardens,%,1.920938603810821
2012,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Raffles Hotel,%,3.582807649833669
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,18.98299200562566
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Gardens by the Bay,%,3.399152122686298
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Sentosa,%,8.607353726215772
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,2.601752688235155
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Singapore Zoo,%,2.367616259576538
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Night Safari,%,2.324361820760985
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.058611969556933
2012,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | National Orchid Gardens,%,0.8506595674336191
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Orchard Road,%,31.36303038580735
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Chinatown,%,14.13426275404707
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Merlion Park,%,3.263087619451604
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Little India,%,7.493337990651845
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,1.62867338027806
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,4.164002658005653
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Singapore Botanic Gardens,%,1.266951902732073
2012,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Raffles Hotel,%,1.75930650461238
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,41.46441642606157
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Gardens by the Bay,%,5.796162454769089
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Sentosa,%,29.36966496304017
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,11.41491526561073
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Singapore Zoo,%,9.611938786195983
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Night Safari,%,6.919212647873588
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,5.539526284247678
2012,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | National Orchid Gardens,%,4.047341657009079
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Orchard Road,%,60.27924409207437
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Chinatown,%,27.87231097549145
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Merlion Park,%,21.65940534677641
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Little India,%,22.53555166833858
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,13.33401963598638
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,8.140226958751168
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Singapore Botanic Gardens,%,12.35089502683314
2012,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Raffles Hotel,%,9.447480341419546
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,25.65675926499327
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Gardens by the Bay,%,3.849746738005707
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Sentosa,%,15.43753516533178
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.804892444503441
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Singapore Zoo,%,2.612705714667659
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Night Safari,%,2.485054160852409
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.260954489606194
2012,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | National Orchid Gardens,%,1.577158922636128
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Orchard Road,%,56.1734165617669
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Chinatown,%,24.75499475453037
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Merlion Park,%,16.20759691397577
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Little India,%,12.32398824519415
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,6.237014261119088
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,6.539489507731815
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Singapore Botanic Gardens,%,3.177380535564405
2012,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Raffles Hotel,%,3.568188598811614
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,33.38000542478294
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Gardens by the Bay,%,4.601956586045335
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Sentosa,%,32.35361551427956
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.559143281469881
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Singapore Zoo,%,8.887891622597337
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Night Safari,%,5.28939720361798
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,9.433790108942718
2012,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | National Orchid Gardens,%,5.287246761979515
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Orchard Road,%,54.74780854233126
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Chinatown,%,33.52070602902678
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Merlion Park,%,20.22106781776252
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Little India,%,20.1721176590757
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,7.374919434687468
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,8.317295187975501
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore Botanic Gardens,%,13.41600711476254
2012,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Raffles Hotel,%,6.259449722875021
2012,GREATER CHINA,China,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,35.7882212555637
