series,level,freq,date,value
15-29 Days (Number),group,monthly,2017-03,30138.0
15-29 Days (Number),group,monthly,2017-04,30592.0
15-29 Days (Number),group,monthly,2017-05,37408.0
15-29 Days (Number),group,monthly,2017-06,34662.0
15-29 Days (Number),group,monthly,2017-07,38575.0
15-29 Days (Number),group,monthly,2017-08,35543.0
15-29 Days (Number),group,monthly,2017-09,27156.0
15-29 Days (Number),group,monthly,2017-10,28363.0
15-29 Days (Number),group,monthly,2017-11,26792.0
15-29 Days (Number),group,monthly,2017-12,30208.0
15-29 Days (Number),group,monthly,2018-01,39947.0
15-29 Days (Number),group,monthly,2018-02,31519.0
15-29 Days (Number),group,monthly,2018-03,33346.0
15-29 Days (Number),group,monthly,2018-04,30570.0
15-29 Days (Number),group,monthly,2018-05,37880.0
15-29 Days (Number),group,monthly,2018-06,37593.0
15-29 Days (Number),group,monthly,2018-07,37945.0
15-29 Days (Number),group,monthly,2018-08,37190.0
15-29 Days (Number),group,monthly,2018-09,28035.0
15-29 Days (Number),group,monthly,2018-10,28049.0
15-29 Days (Number),group,monthly,2018-11,26742.0
15-29 Days (Number),group,monthly,2018-12,27866.0
15-29 Days (Number),group,monthly,2019-01,42504.0
15-29 Days (Number),group,monthly,2019-02,35597.0
15-29 Days (Number),group,monthly,2019-03,31235.0
15-29 Days (Number),group,monthly,2019-04,32255.0
15-29 Days (Number),group,monthly,2019-05,39463.0
15-29 Days (Number),group,monthly,2019-06,38545.0
15-29 Days (Number),group,monthly,2019-07,37961.0
15-29 Days (Number),group,monthly,2019-08,38476.0
15-29 Days (Number),group,monthly,2019-09,28616.0
15-29 Days (Number),group,monthly,2019-10,29663.0
15-29 Days (Number),group,monthly,2019-11,28721.0
15-29 Days (Number),group,monthly,2019-12,30336.0
15-29 Days (Number),group,monthly,2020-01,43786.0
15-29 Days (Number),group,monthly,2020-02,32438.0
15-29 Days (Number),group,monthly,2020-03,13674.0
15-29 Days (Number),group,monthly,2020-04,1538.0
15-29 Days (Number),group,monthly,2020-05,7.0
15-29 Days (Number),group,monthly,2020-06,15.0
15-29 Days (Number),group,monthly,2020-07,46.0
15-29 Days (Number),group,monthly,2020-08,87.0
15-29 Days (Number),group,monthly,2020-09,113.0
15-29 Days (Number),group,monthly,2020-10,263.0
15-29 Days (Number),group,monthly,2020-11,409.0
15-29 Days (Number),group,monthly,2020-12,1101.0
15-29 Days (Number),group,monthly,2021-01,2225.0
15-29 Days (Number),group,monthly,2021-02,1291.0
15-29 Days (Number),group,monthly,2021-03,1647.0
15-29 Days (Number),group,monthly,2021-04,1984.0
15-29 Days (Number),group,monthly,2021-05,2564.0
15-29 Days (Number),group,monthly,2021-06,1750.0
15-29 Days (Number),group,monthly,2021-07,2071.0
15-29 Days (Number),group,monthly,2021-08,1642.0
15-29 Days (Number),group,monthly,2021-09,1775.0
15-29 Days (Number),group,monthly,2021-10,1832.0
15-29 Days (Number),group,monthly,2021-11,1679.0
15-29 Days (Number),group,monthly,2021-12,4210.0
15-29 Days (Number),group,monthly,2022-01,9484.0
15-29 Days (Number),group,monthly,2022-02,5762.0
15-29 Days (Number),group,monthly,2022-03,8635.0
15-29 Days (Number),group,monthly,2022-04,14024.0
15-29 Days (Number),group,monthly,2022-05,21909.0
15-29 Days (Number),group,monthly,2022-06,23067.0
15-29 Days (Number),group,monthly,2022-07,29614.0
15-29 Days (Number),group,monthly,2022-08,27657.0
15-29 Days (Number),group,monthly,2022-09,21194.0
15-29 Days (Number),group,monthly,2022-10,23278.0
15-29 Days (Number),group,monthly,2022-11,21036.0
15-29 Days (Number),group,monthly,2022-12,22917.0
15-29 Days (Number),group,monthly,2023-01,36880.0
15-29 Days (Number),group,monthly,2023-02,24155.0
15-29 Days (Number),group,monthly,2023-03,24661.0
15-29 Days (Number),group,monthly,2023-04,24850.0
15-29 Days (Number),group,monthly,2023-05,28386.0
15-29 Days (Number),group,monthly,2023-06,28441.0
15-29 Days (Number),group,monthly,2023-07,35359.0
15-29 Days (Number),group,monthly,2023-08,35832.0
15-29 Days (Number),group,monthly,2023-09,23452.0
15-29 Days (Number),group,monthly,2023-10,23288.0
15-29 Days (Number),group,monthly,2023-11,22262.0
15-29 Days (Number),group,monthly,2023-12,25795.0
15-29 Days (Number),group,monthly,2024-01,36200.0
15-29 Days (Number),group,monthly,2024-02,31911.0
15-29 Days (Number),group,monthly,2024-03,29683.0
15-29 Days (Number),group,monthly,2024-04,29953.0
15-29 Days (Number),group,monthly,2024-05,33135.0
15-29 Days (Number),group,monthly,2024-06,34669.0
15-29 Days (Number),group,monthly,2024-07,41135.0
15-29 Days (Number),group,monthly,2024-08,38972.0
15-29 Days (Number),group,monthly,2024-09,27759.0
15-29 Days (Number),group,monthly,2024-10,28543.0
15-29 Days (Number),group,monthly,2024-11,28141.0
15-29 Days (Number),group,monthly,2024-12,29403.0
15-29 Days (Number),group,monthly,2025-01,41333.0
15-29 Days (Number),group,monthly,2025-02,34306.0
15-29 Days (Number),group,monthly,2025-03,31724.0
15-29 Days (Number),group,monthly,2025-04,31279.0
15-29 Days (Number),group,monthly,2025-05,38578.0
15-29 Days (Number),group,monthly,2025-06,35208.0
15-29 Days (Number),group,monthly,2025-07,38378.0
15-29 Days (Number),group,monthly,2025-08,39057.0
15-29 Days (Number),group,monthly,2025-09,27291.0
15-29 Days (Number),group,monthly,2025-10,26832.0
15-29 Days (Number),group,monthly,2025-11,27204.0
15-29 Days (Number),group,monthly,2025-12,30755.0
15-29 Days (Number),group,monthly,2026-01,40818.0
15-29 Days (Number),group,monthly,2026-02,31779.0
15-29 Days (Number),group,monthly,2026-03,36640.0
15-29 Days (Number),group,monthly,2026-04,32188.0
15-29 Days (Number),group,monthly,2026-05,37284.0
15-29 Days (Number),group,monthly,2026-06,31702.0
2 Days (Number),group,monthly,2008-01,142994.0
2 Days (Number),group,monthly,2008-02,125924.0
2 Days (Number),group,monthly,2008-03,148354.0
2 Days (Number),group,monthly,2008-04,128418.0
2 Days (Number),group,monthly,2008-05,133565.0
2 Days (Number),group,monthly,2008-06,132150.0
2 Days (Number),group,monthly,2008-07,144722.0
2 Days (Number),group,monthly,2008-08,140494.0
2 Days (Number),group,monthly,2008-09,111729.0
2 Days (Number),group,monthly,2008-10,141939.0
2 Days (Number),group,monthly,2008-11,125399.0
2 Days (Number),group,monthly,2008-12,129184.0
2 Days (Number),group,monthly,2009-01,122094.0
2 Days (Number),group,monthly,2009-02,112199.0
2 Days (Number),group,monthly,2009-03,130348.0
2 Days (Number),group,monthly,2009-04,119031.0
2 Days (Number),group,monthly,2009-05,125448.0
2 Days (Number),group,monthly,2009-06,125267.0
2 Days (Number),group,monthly,2009-07,150082.0
2 Days (Number),group,monthly,2009-08,145703.0
2 Days (Number),group,monthly,2009-09,129594.0
2 Days (Number),group,monthly,2009-10,146605.0
2 Days (Number),group,monthly,2009-11,142264.0
2 Days (Number),group,monthly,2009-12,141286.0
2 Days (Number),group,monthly,2010-01,153516.0
2 Days (Number),group,monthly,2010-02,132758.0
2 Days (Number),group,monthly,2010-03,156453.0
2 Days (Number),group,monthly,2010-04,148731.0
2 Days (Number),group,monthly,2010-05,171619.0
2 Days (Number),group,monthly,2010-06,156251.0
2 Days (Number),group,monthly,2010-07,183459.0
2 Days (Number),group,monthly,2010-08,172376.0
2 Days (Number),group,monthly,2010-09,155483.0
2 Days (Number),group,monthly,2010-10,182685.0
2 Days (Number),group,monthly,2010-11,176034.0
2 Days (Number),group,monthly,2010-12,171689.0
2 Days (Number),group,monthly,2011-01,189838.0
2 Days (Number),group,monthly,2011-02,167588.0
2 Days (Number),group,monthly,2011-03,184799.0
2 Days (Number),group,monthly,2011-04,176229.0
2 Days (Number),group,monthly,2011-05,187956.0
2 Days (Number),group,monthly,2011-06,175748.0
2 Days (Number),group,monthly,2011-07,214512.0
2 Days (Number),group,monthly,2011-08,184324.0
2 Days (Number),group,monthly,2011-09,180141.0
2 Days (Number),group,monthly,2011-10,194084.0
2 Days (Number),group,monthly,2011-11,187929.0
2 Days (Number),group,monthly,2011-12,182513.0
2 Days (Number),group,monthly,2012-01,194902.0
2 Days (Number),group,monthly,2012-02,197833.0
2 Days (Number),group,monthly,2012-03,199665.0
2 Days (Number),group,monthly,2012-04,192381.0
2 Days (Number),group,monthly,2012-05,189091.0
2 Days (Number),group,monthly,2012-06,186208.0
2 Days (Number),group,monthly,2012-07,209750.0
2 Days (Number),group,monthly,2012-08,198924.0
2 Days (Number),group,monthly,2012-09,178710.0
2 Days (Number),group,monthly,2012-10,203629.0
2 Days (Number),group,monthly,2012-11,203044.0
2 Days (Number),group,monthly,2012-12,204608.0
2 Days (Number),group,monthly,2013-01,214637.0
2 Days (Number),group,monthly,2013-02,191543.0
2 Days (Number),group,monthly,2013-03,225591.0
2 Days (Number),group,monthly,2013-04,198507.0
2 Days (Number),group,monthly,2013-05,210089.0
2 Days (Number),group,monthly,2013-06,214799.0
2 Days (Number),group,monthly,2013-07,231951.0
2 Days (Number),group,monthly,2013-08,235240.0
2 Days (Number),group,monthly,2013-09,200655.0
2 Days (Number),group,monthly,2013-10,217842.0
2 Days (Number),group,monthly,2013-11,212239.0
2 Days (Number),group,monthly,2013-12,212287.0
2 Days (Number),group,monthly,2014-01,225601.0
2 Days (Number),group,monthly,2014-02,211725.0
2 Days (Number),group,monthly,2014-03,228464.0
2 Days (Number),group,monthly,2014-04,213472.0
2 Days (Number),group,monthly,2014-05,202876.0
2 Days (Number),group,monthly,2014-06,210130.0
2 Days (Number),group,monthly,2014-07,229947.0
2 Days (Number),group,monthly,2014-08,240151.0
2 Days (Number),group,monthly,2014-09,194738.0
2 Days (Number),group,monthly,2014-10,212181.0
2 Days (Number),group,monthly,2014-11,203173.0
2 Days (Number),group,monthly,2014-12,199888.0
2 Days (Number),group,monthly,2015-01,204465.0
2 Days (Number),group,monthly,2015-02,183661.0
2 Days (Number),group,monthly,2015-03,210818.0
2 Days (Number),group,monthly,2015-04,191953.0
2 Days (Number),group,monthly,2015-05,212418.0
2 Days (Number),group,monthly,2015-06,198707.0
2 Days (Number),group,monthly,2015-07,233988.0
2 Days (Number),group,monthly,2015-08,243845.0
2 Days (Number),group,monthly,2015-09,184182.0
2 Days (Number),group,monthly,2015-10,215294.0
2 Days (Number),group,monthly,2015-11,216111.0
2 Days (Number),group,monthly,2015-12,198997.0
2 Days (Number),group,monthly,2016-01,233946.0
2 Days (Number),group,monthly,2016-02,213987.0
2 Days (Number),group,monthly,2016-03,223166.0
2 Days (Number),group,monthly,2016-04,211636.0
2 Days (Number),group,monthly,2016-05,223563.0
2 Days (Number),group,monthly,2016-06,201418.0
2 Days (Number),group,monthly,2016-07,253845.0
2 Days (Number),group,monthly,2016-08,247804.0
2 Days (Number),group,monthly,2016-09,188357.0
2 Days (Number),group,monthly,2016-10,219472.0
2 Days (Number),group,monthly,2016-11,205468.0
2 Days (Number),group,monthly,2016-12,208379.0
2 Days (Number),group,monthly,2017-01,234354.0
2 Days (Number),group,monthly,2017-02,225667.0
2 Days (Number),group,monthly,2017-03,229629.0
2 Days (Number),group,monthly,2017-04,239995.0
2 Days (Number),group,monthly,2017-05,226240.0
2 Days (Number),group,monthly,2017-06,213393.0
2 Days (Number),group,monthly,2017-07,266417.0
2 Days (Number),group,monthly,2017-08,248915.0
2 Days (Number),group,monthly,2017-09,210910.0
2 Days (Number),group,monthly,2017-10,237845.0
2 Days (Number),group,monthly,2017-11,230965.0
2 Days (Number),group,monthly,2017-12,216207.0
2 Days (Number),group,monthly,2018-01,250615.0
2 Days (Number),group,monthly,2018-02,225722.0
2 Days (Number),group,monthly,2018-03,247384.0
2 Days (Number),group,monthly,2018-04,241763.0
2 Days (Number),group,monthly,2018-05,227883.0
2 Days (Number),group,monthly,2018-06,232540.0
2 Days (Number),group,monthly,2018-07,280843.0
2 Days (Number),group,monthly,2018-08,268133.0
2 Days (Number),group,monthly,2018-09,230400.0
2 Days (Number),group,monthly,2018-10,243479.0
2 Days (Number),group,monthly,2018-11,227537.0
2 Days (Number),group,monthly,2018-12,202220.0
2 Days (Number),group,monthly,2019-01,257200.0
2 Days (Number),group,monthly,2019-02,222943.0
2 Days (Number),group,monthly,2019-03,247661.0
2 Days (Number),group,monthly,2019-04,233917.0
2 Days (Number),group,monthly,2019-05,223282.0
2 Days (Number),group,monthly,2019-06,231052.0
2 Days (Number),group,monthly,2019-07,278178.0
2 Days (Number),group,monthly,2019-08,270567.0
2 Days (Number),group,monthly,2019-09,245751.0
2 Days (Number),group,monthly,2019-10,248092.0
2 Days (Number),group,monthly,2019-11,250565.0
2 Days (Number),group,monthly,2019-12,244105.0
2 Days (Number),group,monthly,2020-01,257167.0
2 Days (Number),group,monthly,2020-02,128943.0
2 Days (Number),group,monthly,2020-03,37602.0
2 Days (Number),group,monthly,2020-04,9.0
2 Days (Number),group,monthly,2020-05,2.0
2 Days (Number),group,monthly,2020-06,11.0
2 Days (Number),group,monthly,2020-07,3.0
2 Days (Number),group,monthly,2020-08,29.0
2 Days (Number),group,monthly,2020-09,47.0
2 Days (Number),group,monthly,2020-10,93.0
2 Days (Number),group,monthly,2020-11,79.0
2 Days (Number),group,monthly,2020-12,134.0
2 Days (Number),group,monthly,2021-01,102.0
2 Days (Number),group,monthly,2021-02,78.0
2 Days (Number),group,monthly,2021-03,67.0
2 Days (Number),group,monthly,2021-04,51.0
2 Days (Number),group,monthly,2021-05,41.0
2 Days (Number),group,monthly,2021-06,68.0
2 Days (Number),group,monthly,2021-07,212.0
2 Days (Number),group,monthly,2021-08,203.0
2 Days (Number),group,monthly,2021-09,95.0
2 Days (Number),group,monthly,2021-10,159.0
2 Days (Number),group,monthly,2021-11,497.0
2 Days (Number),group,monthly,2021-12,1232.0
2 Days (Number),group,monthly,2022-01,601.0
2 Days (Number),group,monthly,2022-02,1479.0
2 Days (Number),group,monthly,2022-03,4774.0
2 Days (Number),group,monthly,2022-04,21260.0
2 Days (Number),group,monthly,2022-05,46567.0
2 Days (Number),group,monthly,2022-06,63505.0
2 Days (Number),group,monthly,2022-07,91996.0
2 Days (Number),group,monthly,2022-08,101746.0
2 Days (Number),group,monthly,2022-09,104369.0
2 Days (Number),group,monthly,2022-10,117752.0
2 Days (Number),group,monthly,2022-11,124149.0
2 Days (Number),group,monthly,2022-12,118228.0
2 Days (Number),group,monthly,2023-01,132812.0
2 Days (Number),group,monthly,2023-02,147993.0
2 Days (Number),group,monthly,2023-03,156186.0
2 Days (Number),group,monthly,2023-04,158950.0
2 Days (Number),group,monthly,2023-05,169128.0
2 Days (Number),group,monthly,2023-06,160361.0
2 Days (Number),group,monthly,2023-07,205910.0
2 Days (Number),group,monthly,2023-08,197076.0
2 Days (Number),group,monthly,2023-09,167772.0
2 Days (Number),group,monthly,2023-10,181721.0
2 Days (Number),group,monthly,2023-11,177977.0
2 Days (Number),group,monthly,2023-12,162209.0
2 Days (Number),group,monthly,2024-01,221523.0
2 Days (Number),group,monthly,2024-02,203036.0
2 Days (Number),group,monthly,2024-03,248137.0
2 Days (Number),group,monthly,2024-04,194754.0
2 Days (Number),group,monthly,2024-05,184275.0
2 Days (Number),group,monthly,2024-06,181687.0
2 Days (Number),group,monthly,2024-07,228937.0
2 Days (Number),group,monthly,2024-08,234633.0
2 Days (Number),group,monthly,2024-09,197792.0
2 Days (Number),group,monthly,2024-10,210253.0
2 Days (Number),group,monthly,2024-11,193654.0
2 Days (Number),group,monthly,2024-12,192897.0
2 Days (Number),group,monthly,2025-01,230362.0
2 Days (Number),group,monthly,2025-02,212034.0
2 Days (Number),group,monthly,2025-03,200423.0
2 Days (Number),group,monthly,2025-04,200517.0
2 Days (Number),group,monthly,2025-05,215304.0
2 Days (Number),group,monthly,2025-06,183312.0
2 Days (Number),group,monthly,2025-07,237746.0
2 Days (Number),group,monthly,2025-08,243776.0
2 Days (Number),group,monthly,2025-09,186950.0
2 Days (Number),group,monthly,2025-10,206236.0
2 Days (Number),group,monthly,2025-11,212132.0
2 Days (Number),group,monthly,2025-12,188138.0
2 Days (Number),group,monthly,2026-01,222806.0
2 Days (Number),group,monthly,2026-02,216227.0
2 Days (Number),group,monthly,2026-03,216553.0
2 Days (Number),group,monthly,2026-04,192759.0
2 Days (Number),group,monthly,2026-05,183161.0
2 Days (Number),group,monthly,2026-06,163947.0
3 Days (Number),group,monthly,2008-01,107515.0
3 Days (Number),group,monthly,2008-02,87328.0
3 Days (Number),group,monthly,2008-03,110121.0
3 Days (Number),group,monthly,2008-04,92262.0
3 Days (Number),group,monthly,2008-05,101402.0
3 Days (Number),group,monthly,2008-06,101199.0
3 Days (Number),group,monthly,2008-07,110003.0
3 Days (Number),group,monthly,2008-08,102732.0
3 Days (Number),group,monthly,2008-09,85601.0
3 Days (Number),group,monthly,2008-10,99665.0
3 Days (Number),group,monthly,2008-11,85936.0
3 Days (Number),group,monthly,2008-12,100615.0
3 Days (Number),group,monthly,2009-01,96190.0
3 Days (Number),group,monthly,2009-02,79065.0
3 Days (Number),group,monthly,2009-03,95700.0
3 Days (Number),group,monthly,2009-04,91557.0
3 Days (Number),group,monthly,2009-05,95799.0
3 Days (Number),group,monthly,2009-06,98471.0
3 Days (Number),group,monthly,2009-07,119427.0
3 Days (Number),group,monthly,2009-08,117497.0
3 Days (Number),group,monthly,2009-09,102504.0
3 Days (Number),group,monthly,2009-10,107226.0
3 Days (Number),group,monthly,2009-11,104233.0
3 Days (Number),group,monthly,2009-12,117686.0
3 Days (Number),group,monthly,2010-01,120352.0
3 Days (Number),group,monthly,2010-02,103880.0
3 Days (Number),group,monthly,2010-03,119029.0
3 Days (Number),group,monthly,2010-04,124244.0
3 Days (Number),group,monthly,2010-05,142964.0
3 Days (Number),group,monthly,2010-06,136301.0
3 Days (Number),group,monthly,2010-07,164599.0
3 Days (Number),group,monthly,2010-08,149937.0
3 Days (Number),group,monthly,2010-09,135825.0
3 Days (Number),group,monthly,2010-10,142509.0
3 Days (Number),group,monthly,2010-11,140589.0
3 Days (Number),group,monthly,2010-12,155970.0
3 Days (Number),group,monthly,2011-01,164607.0
3 Days (Number),group,monthly,2011-02,143278.0
3 Days (Number),group,monthly,2011-03,147942.0
3 Days (Number),group,monthly,2011-04,160465.0
3 Days (Number),group,monthly,2011-05,170970.0
3 Days (Number),group,monthly,2011-06,166678.0
3 Days (Number),group,monthly,2011-07,199850.0
3 Days (Number),group,monthly,2011-08,171612.0
3 Days (Number),group,monthly,2011-09,155983.0
3 Days (Number),group,monthly,2011-10,154997.0
3 Days (Number),group,monthly,2011-11,152610.0
3 Days (Number),group,monthly,2011-12,165840.0
3 Days (Number),group,monthly,2012-01,188274.0
3 Days (Number),group,monthly,2012-02,159768.0
3 Days (Number),group,monthly,2012-03,166324.0
3 Days (Number),group,monthly,2012-04,170834.0
